,rating,reviews,extracted_price,asin,title,link_clean,thumbnail,delivery,scrape_date,display_size,ram,disk_size,operating_system
57,4.1,14.0,199.0,B0F18TRX99,"14"" Laptop Windows 11 Pro - Intel N5095 Quad-Core, 8GB RAM 128GB SSD, WiFi 5/Bluetooth 5.0, Webcam Privacy Cover, Preloaded Office 2024 - Ultra-Portable",https://www.amazon.com/UOWAMOU-Laptop-Windows-Pro-Ultra-Portable/dp/B0F18TRX99/,https://m.media-amazon.com/images/I/71OxBbgNH4L._AC_UY218_.jpg,FREE delivery,2025-08-01,14.1 inches,Info not available,128 GB,Windows 11 Pro
58,5.0,3.0,328.0,B0BL87Q256,HP EliteBook 840 G8 Notebook PC 14-Inch FHD 1920 x 1080 Display 11th Gen Intel Core i7-1185G7 Processor 32GB RAM 512GB SSD Windows 11 Pro (Renewed),https://www.amazon.com/HP-EliteBook-840-Notebook-i7-1185G7/dp/B0BL87Q256/,https://m.media-amazon.com/images/I/51q8LJQVH5L._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,0 TB,512 GB,Windows 11 Pro
59,4.2,44.0,824.95,B09MSSCCGT,"Oemgenuine 2024 Dell Latitude 3550 Notebook 15.6” FHD, Intel 10 Core i5-1335U (Beats i7-1270P), 16GB DDR5 RAM, 512GB NVMe, WiFi 6E, BT, Backlit Keyboard, HD Webcam, RJ-45, Win 11 Pro, Business Laptop",https://www.amazon.com/Latitude-3520-Notebook-1920x1080-i5-1135G7/dp/B09MSSCCGT/,https://m.media-amazon.com/images/I/71SqLZoO8JL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,512 GB,Windows 11 Pro
60,4.2,609.0,526.82,B0CTPCTW66,"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, HDMI, Carbon Black",https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1155G7-Processor/dp/B0CTPCTW66/,https://m.media-amazon.com/images/I/61Wc1fDGJuL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,32 GB,1 TB,Windows 11 Pro
61,4.7,17.0,529.0,B07B6KYTXF,"Dell 15.6"" Laptop Computer for Home and Student, Intel Core Processor (Beat i5-1145G7), 32GB DDR4 RAM, 1TB PCIe SSD, Business Vostro 3530 120Hz FHD, WiFi, Bluetooth, Type-C, HDMI, Windows 11 Pro",https://www.amazon.com/Dell-Computer-Processor-i5-1145G7-Bluetooth/dp/B07B6KYTXF/,https://m.media-amazon.com/images/I/7179QXhArpL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,12 GB,1 TB,Windows 11 Pro
63,4.4,2036.0,699.0,B0B9SVC7CB,"Dell Inspiron 15 Touchscreen Laptop Computer for Student Study and Business, 13th Intel i5-1334U (Beat i7-1250U), 32GB DDR4 RAM, 1TB PCIe SSD, 15.6"" FHD, WiFi 6, Windows 11 Pro, Type C to RJ45 Cable",https://www.amazon.com/Dell-Inspiron-15-Touchscreen-Computer/dp/B0B9SVC7CB/,https://m.media-amazon.com/images/I/81XtZQYmZTL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,32 GB,1 TB,Windows 11 Pro S
64,4.2,320.0,439.88,B0CWN1HBZT,"HP 15.6"" Business Laptop, Free Microsoft Office 2024 Lifetime License, Copilot AI Chat, HD Touchscreen Display, Intel 6-Core i3-1215U 4.4 GHz, 16GB RAM, 512GB SSD, Long Battery Life, Windows 11 Pro",https://www.amazon.com/HP-Business-Microsoft-Lifetime-Touchscreen/dp/B0CWN1HBZT/,https://m.media-amazon.com/images/I/71F+nj9D-rL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.60 inches,16.00 GB,512 GB,Windows 11 Pro
65,5.0,2.0,1999.0,B0FH2T8TW2,"HP OMEN 17.3"" RTX 5060 AI Gaming Laptop, FHD IPS 144Hz, AMD Ryzen AI 9 365(Beats Intel i9), NVIDIA RTX 5060, 64GB DDR5, 2TB SSD, RGB Backlit KB, Low Blue Light, Bundle with SL660 512GB Portable SSD",https://www.amazon.com/HP-OMEN-Gaming-Backlit-Portable/dp/B0FH2T8TW2/,https://m.media-amazon.com/images/I/71JQiyQ5ndL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,64 GB,2 TB,Windows 11 Home
66,3.7,10.0,259.97,B0DYKRSZY8,"Lenovo V15 Business Laptop • 32GB RAM • 1TB SSD • Intel 4-core Processor • 15.6"" FHD • Ethernet Port • HDMI • Windows 11 Pro • Sleek Design • Effortless Elegance (Renewed)",https://www.amazon.com/Lenovo-Business-Processor-Ethernet-Effortless/dp/B0DYKRSZY8/,https://m.media-amazon.com/images/I/81K1hqc2+3L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6,Info not available,1 TB,Windows 11 Pro
67,4.8,14.0,999.99,B0DB5KVMCS,"Lenovo ThinkPad T14 Gen 5 Business Laptop (14"" FHD+, Intel Core Ultra 5 125U (>i7-1355U), 32GB DDR5 RAM, 1TB SSD), Backlit, Fingerprint, 5MP Webcam, 3-Year Warranty, Wi-Fi 6E, Win 11 Pro, 2025 AI PC",https://www.amazon.com/ThinkPad-T14-Business-i7-1355U-Thunderbolt/dp/B0DB5KVMCS/,https://m.media-amazon.com/images/I/717QfIPmDML._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,32 GB,1 TB,Windows 11 Pro
69,4.1,77.0,159.2,B0D7Q5SRSR,"14 inch Laptop Computer, 8GB DDR4 RAM 128GB SSD, 4-Core Processor (Up to 2.9GHz), Thin & Portable Notebook PC, WiFi, BT4.2, MS Office 2024",https://www.amazon.com/MARGOLAI-Computer-Processor-Portable-Notebook/dp/B0D7Q5SRSR/,https://m.media-amazon.com/images/I/71NqLnX0tdL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,Info not available,128 GB,Windows 11
71,4.3,422.0,899.99,B0F9Y5TBDQ,"HP Flagship 17 Laptop Computer - 17.3"" HD+ Screen, Intel 10-Core i5-1334U, Intel Graphics, 64 GB RAM, 1 TB SSD, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro + Free MS Office for Study and Business Work",https://www.amazon.com/HP-Flagship-17-Laptop-Computer/dp/B0F9Y5TBDQ/,https://m.media-amazon.com/images/I/71pSu99GgwL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,Info not available,1 TB,Windows 11 Pro
74,4.1,32.0,699.99,B0F2MSF5VP,"HP 17 Laptop (17.3"" FHD Anti-Glare, 64GB RAM, 2TB SSD, AMD Ryzen 5 7430U (> Intel i5-1334U)), Webcam, Long Battery Life, Fast Charge, Numeric Pad, Win 11 Pro w/AI Copilot, Business & Student – Silver",https://www.amazon.com/HP-17-Anti-Glare-i5-1334U-Business/dp/B0F2MSF5VP/,https://m.media-amazon.com/images/I/71dvj5lg-YL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,Info not available,2 TB,Windows 11 Pro
75,4.5,30.0,299.99,B0FCYT7LYT,HP 14 Ultrabook • Back to School Limited Edition w/Microsoft 365 • Intel 4-Core CPU • 16GB RAM • 1.6TB Storage (128GB OnBoard w/ 512GB Portable Drive + 1TB OneDrive) • Natural Silver • Win 11,https://www.amazon.com/HP-Ultrabook-Microsoft-Portable-OneDrive/dp/B0FCYT7LYT/,https://m.media-amazon.com/images/I/71nRQg-pZmL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,16 GB,1.6 TB,Windows 11 Home
76,3.6,24.0,409.99,B0F8PBVFQG,"Lenovo IdeaPad 15.6"" Laptop, 20GB RAM 1.6TB Storage (1TB SSD+128GB eMMC+512GB Docking Station), Windows 11 Pro with 1-Year Microsoft Office 365 Included, Intel Celeron N4500, PLUSERA Earphones",https://www.amazon.com/dp/B0F8PBVFQG/,https://m.media-amazon.com/images/I/61+HL6QmgLL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,20 GB,1.6 TB,Windows 11 Pro
77,3.8,11.0,849.99,B0DT7PJKZ5,"ASUS Vivobook 14 Flip Laptop Copilot+ PC, 14” OLED WUXGA 60Hz Touch Display, Intel® Core™ Ultra 5 226V, Intel® Arc™ Graphics, 16GB Memory, 512GB Storage, Windows 11, Matte Gray, TP3407SA-ES54T",https://www.amazon.com/dp/B0DT7PJKZ5/,https://m.media-amazon.com/images/I/71oxodntIWL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,Info not available,512 GB per second,Windows 11 Home
78,4.2,49.0,198.55,B0DLGW67C4,"15.6'' Laptop Computer,1080P FHD Display,8GB RAM,512GB SSD, N5095 CPU Business Laptop,Numeric Keypad,Backlit Keyboard,Fingerprint Unlock,SD Card Reader,Webcam, 5GWiFi, HDMI,Silver",https://www.amazon.com/Trygood-Computer-Business-Keyboard-Fingerprint/dp/B0DLGW67C4/,https://m.media-amazon.com/images/I/71Ysq2USncL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,512 GB,11
79,4.3,78.0,278.79,B0DWFRRNGX,"15.6"" FHD Laptop Computer with Backlit Keyboard,32GB RAM 512GB SSD,Quad Core N95 Processor(Up to 3.4GHz),180 ° Angle Opening,Fingerprint Reader,8000mAh Battery,Webcam,WiFi 5,BT 4.2,Mini HDMI,USB 3.0",https://www.amazon.com/Computer-Backlit-Keyboard-Processor-Fingerprint/dp/B0DWFRRNGX/,https://m.media-amazon.com/images/I/71IOh7pK+kL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,512 GB,11
80,4.9,10.0,399.99,B0F3DQ4BVF,"AE86 Laptop - Intel Core i5 (up to 3.6GHz), 24GB RAM/512GB SSD, Window 11 Pro, 1920x1200 100% sRGB Display w/HDMI & USB-A, Long Lasting Battery, MS Office 2024",https://www.amazon.com/AE86-Laptop-1920x1200-Display-USB/dp/B0F3DQ4BVF/,https://m.media-amazon.com/images/I/71uX6lqyVqL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.3 inches,Info not available,512 GB,Window 11 Pro
82,5.0,6.0,309.99,B0F5YJDRSZ,"acer 15.6"" FHD IPS Laptop, Intel i5 Processor Up to 4.39GHz, 20GB DDR4 Ram, 256GB SSD, Super-Fast WiFi, HDMI, Windows 11 OS, Pastel Silver(A-Renewed)",https://www.amazon.com/acer-15-6-Laptop-Processor-Super-Fast/dp/B0F5YJDRSZ/,https://m.media-amazon.com/images/I/61PX3hRYahL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6,Info not available,256 GB,Windows 11
83,4.5,82.0,241.99,B0DM3VPXNL,"HP 2025 Portable x360 Chromebook, 14'' Convertible FHD IPS Touchscreen, Intel Processor Up to 3.39GHz, 4GB DDR4, 64GB Storage, Super Fast 6th Gen WiFi, Chrome OS, Dale Blue, Renewed",https://www.amazon.com/HP-Chromebook-14-Convertible-Touchscreen/dp/B0DM3VPXNL/,https://m.media-amazon.com/images/I/31MHI4OOwWL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,Info not available,64 GB,Chrome OS
84,4.0,19.0,529.95,B08YS8XXJS,"Oemgenuine Lenovo ThinkPad E16, WUXGA 16"" IPS, AMD Ryzen 5 7430U, 16GB RAM, 1TB NVMe, FP, UK English Backlit Keyboard, WiFi 6 + BT, RJ-45, FHD Webcam, W11P, Business Laptop",https://www.amazon.com/Oemgenuine-ThinkPad-E16-Backlit-Business/dp/B08YS8XXJS/,https://m.media-amazon.com/images/I/71znGhEZZzL._AC_UY218_.jpg,FREE delivery,2025-08-01,16 inches,16 GB,1 TB,Windows 11 Pro
85,4.2,18.0,184.99,B0DK9XKMP3,"ASUS Premium 15"" IPS Brightview Laptop, Windows 11 Home No S Mode, Intel Pentium Processor Up to 3.09GHz, 4GB Ram, 256GB Storage, Backlit Keyboard, Dale Gray, Renewed",https://www.amazon.com/ASUS-15-Brightview-Laptop-Processor/dp/B0DK9XKMP3/,https://m.media-amazon.com/images/I/81BouVlrJJL._AC_UY218_.jpg,FREE delivery,2025-08-01,15 inches,Info not available,256 GB,Windows 11 Home
86,4.3,248.0,569.0,B0BVBXKHL7,"Lenovo V15 Gen 4 Business Laptop, 15.6"" FHD Screen, AMD Ryzen 5 5500U, 24GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Pro, Black",https://www.amazon.com/dp/B0BVBXKHL7/,https://m.media-amazon.com/images/I/716CKwRaceL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,24 GB,1 TB,Windows 11 Pro
87,4.5,18.0,399.99,B0FGCM498C,"NIMO 17.3"" IPS FHD-Laptop, Intel 6 Cores i3-1215U 16GB RAM 512GB SSD (Beat Ryzen 5 7520U, Up to 4.4GHz) Computer with 65W GaN Type C Fingerprint Backlit Keyboard, for Home Student and Business Blue",https://www.amazon.com/dp/B0FGCM498C/,https://m.media-amazon.com/images/I/71lyVIOEktL._AC_UY218_.jpg,fo not availa,2025-08-01,17.3 inches,16 GB,512 GB,Windows 11
88,4.2,1813.0,102.0,B0D6XMQ7KD,"ASUS Chromebook CX1 15.6"" FHD Laptop, Intel Celeron N3350 Processor, 4GB RAM, 64GB eMMC Flash Memory, Intel HD Graphics, 720P Webcam, Stereo Speakers, Chrome OS, Black (Renewed)",https://www.amazon.com/ASUS-Chromebook-Processor-Graphics-Speakers/dp/B0D6XMQ7KD/,https://m.media-amazon.com/images/I/81iUgM9H5xL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,4 GB,64 GB,Chrome OS
89,4.2,471.0,494.98,B0CC936WF1,"Dell Inspiron 15 3000 3520 Business Laptop Computer[Windows 11 Pro], 15.6'' FHD Touchscreen, 11th Gen Intel Quad-Core i5-1135G7, 16GB RAM, 1TB PCIe SSD, Numeric Keypad, Wi-Fi, Webcam, HDMI, Black",https://www.amazon.com/Dell-Laptop-Touchscreen-Quad-Core-i5-1135G7/dp/B0CC936WF1/,https://m.media-amazon.com/images/I/71gbrvRJI-L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,1 TB,Windows 11 Pro
90,4.4,20.0,194.99,B0CKTWJWVG,"HP 2024 Premium 14'' HD Laptop, Intel 11th Gen i3 Processor Up to 4.0GHz, 8GB DDR4 Ram, 128GB NVME SSD, Ultra-Fast WiFi, HDMI, SD Slot, Windows 11, Dale Silver(Renewed)",https://www.amazon.com/HP-14-Laptop-Processor-Ultra-Fast/dp/B0CKTWJWVG/,https://m.media-amazon.com/images/I/71T4juyxLNL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,Info not available,128 GB,Windows 11
92,4.2,28.0,399.0,B0F8QGS1S9,"Gaming Laptop,15.6 inch Laptop Computers, Laptops Celeron N5095 Processor, 24GB 1TB SSD, FHD 1920 * 1080 Display,Fingerprint Unlock, Backlit Keyboard,Mini-HDMI,Portable Gamer,Gaming Computer",https://www.amazon.com/AVENKA-Computers-Processor-Fingerprint-Mini-HDMI/dp/B0F8QGS1S9/,https://m.media-amazon.com/images/I/71bJeRhNpXL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,Info not available,1 TB,Windows 11 Pro
93,4.8,15.0,548.99,B0B9SYJ8TY,"Dell 15 15.6"" Laptop Computer for Home and Business Student, 13th Gen Intel 5-Core CPU (Beat i5-1145G7), 32GB DDR4 RAM, 1TB PCIe SSD, Vostro 3530 120Hz FHD, WiFi, RJ45, Type-C, HDMI, Windows 11 Pro",https://www.amazon.com/Dell-15-Computer-i5-1135G7-Bluetooth/dp/B0B9SYJ8TY/,https://m.media-amazon.com/images/I/71udI9DrIWL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,32 GB,1 TB,Windows 11 Pro
95,4.3,4350.0,329.98,B08B6F1NNR,"Lenovo 2022 Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",https://www.amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08B6F1NNR/,https://m.media-amazon.com/images/I/61QGMX0Qy6L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,8 GB,256 GB,Windows 11
96,4.4,781.0,659.0,B0CK986D7R,"Lenovo V15 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U Hexa-core Processor (Beat i7-1065G7), 40GB RAM, 1TB SSD, RJ-45, Numeric Keypad, Wi-Fi, Windows 11 Pro, Black, Additional 1 Yr ADP",https://www.amazon.com/dp/B0CK986D7R/,https://m.media-amazon.com/images/I/71dryUdTUdL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,40 GB,1 TB,Windows 11 Pro
97,4.2,90.0,559.0,B0DQQ7NZF5,"Lenovo Essential Laptop | Ideapad 1i | 20GB RAM | 15.6"" FHD Display | 1TB PCIe+128GB eMMc Storage | 1 Yr Office 365 + Lenovo ADP | Intel Dual-Cores Processor | HDMI | Wi-Fi 6 | Win 11 Home | Gray",https://www.amazon.com/dp/B0DQQ7NZF5/,https://m.media-amazon.com/images/I/71Pc6apinAL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,20 GB,1 TB,Windows 11 Home
99,4.4,196.0,299.99,B0FBW6R67H,"NIMO 15.6"" IPS FHD-Student-Laptop, Intel Pentium Quad Core N100 16GB RAM 1TB SSD (Beat i3-1115G4, Up to 3.4GHz) Backlit Keyboard Fingerprint for Home Computer, Type-C BT5.2 WiFi 6 Win 11",https://www.amazon.com/dp/B0FBW6R67H/,https://m.media-amazon.com/images/I/718otq-XgZL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,1024 GB,Windows 11
100,4.2,642.0,549.99,B0DNYVRZKN,"Lenovo V15 Gen 4 (15.6"" FHD Anti-Glare, 13th Intel Core i5-13420H (Beat i7-1255U), 16GB RAM, 512GB SSD) for Business, Home, Military Grade, Ethernet, Webcam, IST Hub, Win 11 Pro w/AI Copilot, Black",https://www.amazon.com/Lenovo-V15-Anti-Glare-i5-13420H-i7-1255U/dp/B0DNYVRZKN/,https://m.media-amazon.com/images/I/81DkU7gym4L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,512 GB,Windows 11 Pro
101,4.3,27.0,649.0,B0CKJ552PH,"HP Essential 17t Laptop, 17.3"" HD+ Touchscreen, Intel Core i5-1334U, 32GB RAM, 1TB SSD, Webcam, FP Reader, Backlit KB, HDMI, Wi-Fi 6, Windows 11 Home, Pale Rose Gold",https://www.amazon.com/HP-Premium-Touchscreen-i5-1335U-Backlit/dp/B0CKJ552PH/,https://m.media-amazon.com/images/I/71t+r3BhBzL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,32 GB,1 TB,Windows 11 Home
102,5.0,6.0,479.99,B0FDBMCL2G,"HP 255 G10 Laptop for Home or Work, 32GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), HDMI, USB-C, Windows 11 Pro, Business and Fun Ready",https://www.amazon.com/HP-G10-i5-1135G7-Windows-Business/dp/B0FDBMCL2G/,https://m.media-amazon.com/images/I/71j7MIYiuJL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,32 GB,1 TB,Windows 11 Pro
103,3.9,47.0,730.0,B0D8X4866C,"HP 17t Performance Business Laptop, 17.3"" FHD, Intel Core i7-1355U, 32GB RAM, 1TB SSD, Fingerprint Reader, HDMI, SuperSpeed USB, Wi-Fi 6, Backlit Keyboard, Windows 11 Pro, Silver",https://www.amazon.com/HP-Performance-Business-Fingerprint-SuperSpeed/dp/B0D8X4866C/,https://m.media-amazon.com/images/I/610QXBt-hxL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,32 GB,1 TB,Windows 11 Pro
104,4.4,72.0,199.99,B0DFCM6DRQ,"14.1"" Windows 11 Pro Laptop Computer 8GB RAM 128GB SSD, Intel Celeron N5095(4C4T, up to 2.9Ghz) IPS Display, HDMI, Dual Band WiFi, BT5.0 Light and Thin Notebook PC for Work, School Student",https://www.amazon.com/ZENAERO-Windows-Computer-Celeron-Notebook/dp/B0DFCM6DRQ/,https://m.media-amazon.com/images/I/71g7Ex3ymCL._AC_UY218_.jpg,FREE delivery,2025-08-01,14.1 inches,Info not available,128 GB,Windows 11 Pro
105,4.2,508.0,436.75,B0CWN27G3V,"HP 15.6"" Business Laptop, Free Microsoft Office 2024 Lifetime License, Copilot AI Chat, HD Touchscreen Display, Intel 6-Core i3-1215U 4.4 GHz, 16GB RAM, 1TB SSD, Long Battery Life, Windows 11 Pro",https://www.amazon.com/HP-Business-Microsoft-Lifetime-Touchscreen/dp/B0CWN27G3V/,https://m.media-amazon.com/images/I/71xEfn8Qi8L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,1 TB,Windows 11 Pro
106,4.5,39.0,539.99,B0FC36F58F,"NIMO 17.3"" IPS FHD-Gaming-Laptop, 8 Cores AMD Ryzen 7 6800H 16GB DDR5 RAM 1TB SSD (Beat Intel i7-12700H, Up to 4.7GHz) AMD Radeon 680M GPU-Computer with 100W Type-C Backlit Keyboard, Fingerprint",https://www.amazon.com/NIMO-FHD-Gaming-Laptop-i7-12700H-GPU-Computer-Fingerprint/dp/B0FC36F58F/,https://m.media-amazon.com/images/I/71fjLX0RlRL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,16 GB,1 TB,Windows 11
108,3.9,50.0,1407.32,B0D9H3D11V,"Alienware x14 R2 Gaming Laptop 14"" QHD+ 165Hz G-Sync, Intel Core i7-13620H, NVIDIA GeForce RTX 4060 8GB, 32GB RAM, 1TB SSD, Windows 11 Home, AlienFX Backlit US Keyboard, Lunar Silver",https://www.amazon.com/dp/B0D9H3D11V/,https://m.media-amazon.com/images/I/71ZOtcuTxbL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,32 GB,1 TB,Windows 11 Home
110,4.3,62.0,173.99,B0C8171GTK,"HP 14"" HD Chromebook Laptop for Students, Intel Quad-Core N4120(> N4020), 4GB RAM, 64GB eMMC, WiFi, Webcam, HDMI, USB-A&C, 14 Hours Battery life, ZOOM, Chrome OS, CUE Accessories",https://www.amazon.com/HP-Chromebook-Students-Quad-Core-Accessories/dp/B0C8171GTK/,https://m.media-amazon.com/images/I/61s595ANBTL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,4 GB,64 GB,Chrome OS
112,4.5,4.0,224.99,B0F8NYXWRW,"Naclud 17.3 Inch Laptop Computer, Windows 11 Laptops with Celeron I3 Processor, 4GB DDR3 128GB SSD, 60800mWh Battery, FHD IPS Display, HDMI, Type-C, Numpad, 5G WiFi, BT4.2, for Business and Students",https://www.amazon.com/Naclud-Computer-Processor-60800mWh-Business/dp/B0F8NYXWRW/,https://m.media-amazon.com/images/I/71sP+ICduWL._AC_UY218_.jpg,FREE delivery,2025-08-01,17.3 inches,4 GB,128 GB,Windows 11 Home
113,4.3,62.0,479.99,B0CCD56N33,"Lenovo IdeaPad Flex 5i 2-in-1 Laptop (14"" FHD+ Touchscreen, Intel Core i3-1215U, 8GB RAM, 512GB SSD) Convertible, Fingerprint, Backlit, FHD Webcam, 9-Hr Battery Life, IST Pen, Win 11 Home S Mode",https://www.amazon.com/IdeaPad-Flex-Touchscreen-Convertible-IST/dp/B0CCD56N33/,https://m.media-amazon.com/images/I/71DTiTClIQL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,8 GB,512 GB,Windows 11 Home
114,4.3,237.0,1249.99,B0CX1GF3RF,"ASUS Vivobook S 14 OLED Slim Laptop, AMD Ryzen AI 9 365(10 Cores), 24GB, 1TB SSD, Customizable RGB Keyboard, Cool Silver, M5406WA-AH94",https://www.amazon.com/ASUS-Vivobook-Laptop-Silver-M5406WA-AH94/dp/B0CX1GF3RF/,https://m.media-amazon.com/images/I/61tsMYfb38L._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,24,1 TB,Windows 11 Home
115,4.3,129.0,479.0,B0F8JFS2K9,"HP Essential 255 G10 Entry Business Laptop, 15.6"" FHD Anti-Glare Display, AMD Ryzen 5 7530U, Radeon Graphics, 16GB RAM, 512GB SSD, Wi-Fi 6, USB-C, HDMI, Webcam, Fast Charging, Windows 11 Pro, Silver",https://www.amazon.com/HP-Essential-255-G10-Anti-Glare/dp/B0F8JFS2K9/,https://m.media-amazon.com/images/I/71F28Zxv1KL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,16 GB,512 GB,Windows 11 Pro
116,3.9,154.0,148.99,B07S52PFWW,"HP Laptop ProBook 640 G2 laptops PC, Intel Core i5-6300U, 8GB DDR4 Memory, 256GB M.2 SSD, DP, VGA, USB 3.0, Win 10 Pro Professional 64 bit Multi-Language Support English/French/Spanish(Renewed)",https://www.amazon.com/ProBook-640-G2-Professional-Multi-Language/dp/B07S52PFWW/,https://m.media-amazon.com/images/I/81aBLsKnq2L._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,8 GB,256 GB,Windows 10
117,4.1,18.0,899.0,B0DF7HGFJQ,"Dell 2024 Laptop | Inspiron | 16"" 1920 x 1200 Touchscreen | Intel Core 7 150U 10-Core | 32GB DDR5 | 1TB SSD | Windows 11 Pro | Wi-Fi 6E - Bluetooth 5.2 - Backlit KB - 1080p FHD Camera - Ice Blue",https://www.amazon.com/Dell-Inspiron-Touchscreen-10-Core-Windows/dp/B0DF7HGFJQ/,https://m.media-amazon.com/images/I/71Ox+RsBtuL._AC_UY218_.jpg,FREE delivery,2025-08-01,16 inches,32 GB,1 TB,Windows 11 Pro
118,4.6,10.0,656.99,B0DT7PJ4MJ,"ASUS Vivobook 14 Laptop, 14” WUXGA 60Hz Display, Qualcomm Snapdragon X, Qualcomm Adreno GPU, 16GB RAM, 512GB SSD, Windows 11, Cool Silver, X1407QA-BS56",https://www.amazon.com/dp/B0DT7PJ4MJ/,https://m.media-amazon.com/images/I/71bDn9todpL._AC_UY218_.jpg,FREE delivery,2025-08-01,14 inches,Info not available,Info not available,Windows 11 Home
120,5.0,2.0,769.99,B0DS7WF2HR,"Lenovo V15 G3 Business Laptop, 15.6"" FHD Screen, 12th Gen Intel 10 Cores i7-1255U up to 4.7GHz, 40GB RAM, 1TB PCIe SSD, HD Camera with Privacy Shutter, Wi-Fi, HDMI, Windows 11 Pro, Black",https://www.amazon.com/dp/B0DS7WF2HR/,https://m.media-amazon.com/images/I/81ddVyfxS7L._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6,Info not available,1 TB,Windows 11 Pro
121,4.0,176.0,2299.99,B0CXVSRY56,"Alienware M18 Gaming Laptop - 18-inch QHD+ 165Hz 3ms Display, Intel Core i7-14700HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home, Onsite Service - Dark Metallic Moon",https://www.amazon.com/dp/B0CXVSRY56/,https://m.media-amazon.com/images/I/71NPZfhAi2L._AC_UY218_.jpg,FREE delivery,2025-08-01,18 inches,16 GB,0 GB,Windows 11 Home
122,4.3,446.0,391.01,B0CWJB9ZC6,"ASUS Vivobook Go 15.6” Slim Laptop, AMD Ryzen 5 7520U, 8GB, 512GB, Windows 11 Home, Cool Silver, Military Grade Durability, Fast Charging, Webcam Shield, E1504FA-AS54",https://www.amazon.com/ASUS-Vivobook-Laptop-Windows-E1504FA-AS54/dp/B0CWJB9ZC6/,https://m.media-amazon.com/images/I/71Os2Kn40pL._AC_UY218_.jpg,FREE delivery,2025-08-01,15.6 inches,4,512 GB,Windows 11 Home
