,position,asin,sponsored,options,options_link,title,link,link_clean,thumbnail,rating,reviews,bought_last_month,price,extracted_price,old_price,extracted_old_price,specs,delivery,variants,badges,more_buying_choices,more_buying_choices_link,climate_pledge_friendly,sustainability_features,stock,offers,save_with_coupon,small_business,price_unit,extracted_price_unit,works_with_alexa,scrape_date
276,3,B0F8PBVFQG,,3 capacities,https://www.amazon.com/Lenovo-IdeaPad-Microsoft-Included-Earphones/dp/B0F8PBVFQG/ref=vo_sr_l_dp?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-211,"Lenovo IdeaPad 15.6"" Laptop, 20GB RAM 1.6TB Storage (1TB SSD+128GB eMMC+512GB Docking Station), Windows 11 Pro with 1-Year Microsoft Office 365 Included, Intel Celeron N4500, PLUSERA Earphones",https://www.amazon.com/Lenovo-IdeaPad-Microsoft-Included-Earphones/dp/B0F8PBVFQG/ref=sr_1_211?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-211,https://www.amazon.com/Lenovo-IdeaPad-Microsoft-Included-Earphones/dp/B0F8PBVFQG/,https://m.media-amazon.com/images/I/61+HL6QmgLL._AC_UY218_.jpg,3.6,24.0,100+ bought in past month,$409.99,409.99,$469.99,469.99,"{'display_size': '15.6 inches', 'disk_size': '1.6 TB', 'ram': '20 GB', 'operating_system': 'Windows 11 Pro'}","['FREE delivery Sat, Aug 2']","{'more_variants': '+2 other colors/patterns', 'more_variants_link': 'https://www.amazon.com/Lenovo-IdeaPad-Microsoft-Included-Earphones/dp/B0F8PBVFQG/ref=cs_sr_dp?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-211'}",,,,,,,,,,,,,2025-08-01
277,4,B0DJB25PF7,,,,"MSI Thin 15 15.6” 144Hz FHD Gaming Laptop: Intel Core i7-13620H, NVIDIA Geforce RTX 4050, 16GB DDR4, 512GB NVMe SSD, WiFi 6E, Win 11: Black B13VE-2678US",https://www.amazon.com/MSI-Thin-144Hz-Gaming-Laptop/dp/B0DJB25PF7/ref=sr_1_212?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-212,https://www.amazon.com/MSI-Thin-144Hz-Gaming-Laptop/dp/B0DJB25PF7/,https://m.media-amazon.com/images/I/71MfZpnDWRL._AC_UY218_.jpg,4.3,1235.0,400+ bought in past month,$926.33,926.33,,,"{'display_size': '15.6 inches', 'disk_size': '512 GB', 'ram': '16 GB', 'operating_system': 'Windows 11 Home'}","['FREE delivery Tue, Aug 5', 'Or fastest delivery Sat, Aug 2']",,,$898.54 (6 used & new offers),https://www.amazon.com/gp/offer-listing/B0DJB25PF7/ref=sr_1_212_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&qid=1753989848&sr=8-212,,,,,,,,,,2025-08-01
278,5,B0FDM3M1WF,,,,GIGABYTE - Gaming A16 Gaming Laptop - 165Hz 1920x1200 WUXGA - NVIDIA GeForce RTX 5070 - Intel i7-13620H - 1TB SSD with 32GB DDR5 RAM - Windows 11 Home AD Gaming A16 CWHI3US864SH,https://www.amazon.com/GIGABYTE-1920x1200-GeForce-i7-13620H-CWHI3US864SH/dp/B0FDM3M1WF/ref=sr_1_213?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-213,https://www.amazon.com/GIGABYTE-1920x1200-GeForce-i7-13620H-CWHI3US864SH/dp/B0FDM3M1WF/,https://m.media-amazon.com/images/I/71e1BaTUHVL._AC_UY218_.jpg,4.1,21.0,,"$1,399.99",1399.99,,,"{'display_size': '16 inches', 'disk_size': '1 TB', 'ram': '-', 'operating_system': 'Windows 11 Home'}","['FREE delivery Tue, Aug 5', 'Or fastest delivery Sat, Aug 2']",,,,,,,,,,,,,,2025-08-01
279,6,B0CQN3FDH5,,5 capacities,https://www.amazon.com/LENOVO-IdeaPad-Display-Celeron-Processor/dp/B0CQN3FDH5/ref=vo_sr_l_dp?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-214,"LENOVO IdeaPad 1 Laptop, 15.6” FHD Display, Intel Celeron N4500 Processor, 20GB RAM, 1TB SSD, SD Card Reader, Numeric Keypad, HDMI, Wi-Fi 6, Windows 11 Home, 1 Year Office 365, Grey",https://www.amazon.com/LENOVO-IdeaPad-Display-Celeron-Processor/dp/B0CQN3FDH5/ref=sr_1_214?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-214,https://www.amazon.com/LENOVO-IdeaPad-Display-Celeron-Processor/dp/B0CQN3FDH5/,https://m.media-amazon.com/images/I/71496nJIhVL._AC_UY218_.jpg,4.2,790.0,300+ bought in past month,$418.00,418.0,,,"{'display_size': '15.6 inches', 'disk_size': '1 TB', 'ram': '20 GB', 'operating_system': 'Windows 11 Home'}",['FREE delivery Aug 5 - 6'],,,$335.00 (5+ used & new offers),https://www.amazon.com/gp/offer-listing/B0CQN3FDH5/ref=sr_1_214_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&qid=1753989848&sr=8-214,,,Only 1 left in stock - order soon.,,,,,,,2025-08-01
280,7,B0DCNN32XK,,,,"HP Victus 15.6"" FHD 144HZ Gaming Laptop | AMD Ryzen 5-7535HS (Beat i7-11800H) | AMD Radeon RX 6550M|Backlit Keyboard| 8GB RAM DDR5 | 512GB SSD | Windows 11 Home | Bundle with USB 3.0 Hub",https://www.amazon.com/HP-Victus-5-7535HS-i7-11800H-Keyboard/dp/B0DCNN32XK/ref=sr_1_215?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-215,https://www.amazon.com/HP-Victus-5-7535HS-i7-11800H-Keyboard/dp/B0DCNN32XK/,https://m.media-amazon.com/images/I/7160S1idIuL._AC_UY218_.jpg,4.5,52.0,100+ bought in past month,$549.00,549.0,,,"{'display_size': '15.6 inches', 'disk_size': '512 GB', 'ram': '8 GB', 'operating_system': 'Windows 11 Home'}","['FREE delivery Sat, Aug 2']",,,$509.95 (42 used & new offers),https://www.amazon.com/gp/offer-listing/B0DCNN32XK/ref=sr_1_215_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&qid=1753989848&sr=8-215,,,,,,,,,,2025-08-01
281,8,B0C4G3R4PZ,,2 capacities,https://www.amazon.com/HP-Pavilion-Touchscreen-Anti-Glare-Processor/dp/B0C4G3R4PZ/ref=vo_sr_l_dp?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-216,"HP Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 16GB RAM, 256GB SSD Storage, Intel Core Processor up to 4.1GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver",https://www.amazon.com/HP-Pavilion-Touchscreen-Anti-Glare-Processor/dp/B0C4G3R4PZ/ref=sr_1_216?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-216,https://www.amazon.com/HP-Pavilion-Touchscreen-Anti-Glare-Processor/dp/B0C4G3R4PZ/,https://m.media-amazon.com/images/I/71aYHEHmETL._AC_UY218_.jpg,4.1,191.0,100+ bought in past month,$378.99,378.99,,,"{'display_size': '15.6 inches', 'disk_size': '256 GB', 'ram': '16 GB', 'operating_system': 'Chrome OS'}","['FREE delivery Sat, Aug 2']",,,$309.94 (35+ used & new offers),https://www.amazon.com/gp/offer-listing/B0C4G3R4PZ/ref=sr_1_216_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&qid=1753989848&sr=8-216,,,,,,,,,,2025-08-01
282,9,B0DQ997GB5,,4 capacities,https://www.amazon.com/HP-Business-Computer-Microsoft-Earphones/dp/B0DQ997GB5/ref=vo_sr_l_dp?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-217,"HP 15.6"" FHD Business & Student Laptop Computer, 32GB RAM 1TB SSD, 10-Core Intel Core i5, Windows 11 Pro Laptop with Microsoft Office Home & Business Included, PLUSERA Earphones, Silver",https://www.amazon.com/HP-Business-Computer-Microsoft-Earphones/dp/B0DQ997GB5/ref=sr_1_217?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-217,https://www.amazon.com/HP-Business-Computer-Microsoft-Earphones/dp/B0DQ997GB5/,https://m.media-amazon.com/images/I/71t6Nx59clL._AC_UY218_.jpg,4.4,223.0,300+ bought in past month,$639.99,639.99,,,"{'display_size': '15.6', 'disk_size': '1000 GB', 'ram': '32 GB', 'operating_system': 'Windows 11 Pro'}","['FREE delivery Sat, Aug 2']",,,,,,,,,,,,,,2025-08-01
283,10,B0CXL21K6M,,,,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 15"" Touchscreen Display, Snapdragon X Elite (12 core), 16GB RAM, 1TB SSD Storage, Black",https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXL21K6M/ref=sr_1_218?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-218,https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXL21K6M/,https://m.media-amazon.com/images/I/51gEuoeUX0L._AC_UY218_.jpg,4.3,618.0,300+ bought in past month,"$1,158.40",1158.4,"$1,699.99",1699.99,"{'display_size': '15 inches', 'disk_size': '1 TB', 'ram': '16 GB', 'operating_system': 'Windows 11 Home'}","['FREE delivery Aug 6 - 11', 'Or fastest delivery Aug 5 - 8']","{'options': [{'position': 1, 'asin': 'B0CXL21K6M', 'title': 'Black', 'link': 'https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXL21K6M/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-218'}, {'position': 2, 'asin': 'B0CXKYTQS2', 'title': 'Platinum', 'link': 'https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXKYTQS2/ref=cs_sr_dp_2?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-218'}, {'position': 3, 'asin': 'B0CXKV9TSN', 'title': 'Dune', 'link': 'https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXKV9TSN/ref=cs_sr_dp_3?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-218'}, {'position': 4, 'asin': 'B0CXKY7JYZ', 'title': 'Sapphire', 'link': 'https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXKY7JYZ/ref=cs_sr_dp_4?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-218'}]}",,$949.99 (4+ used & new offers),https://www.amazon.com/gp/offer-listing/B0CXL21K6M/ref=sr_1_218_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&qid=1753989848&sr=8-218,True,"[{'position': 1, 'name': 'Energy efficiency', 'snippet': 'Conserves energy compared to similar products.', 'thumbnail': 'https://m.media-amazon.com/images/I/21OXy0oJ8VL._SS200_.png', 'certified_by': 'EPEAT', 'certified_info': 'EPEAT certifies electronic products based on sustainability impacts across their lifecycle including requirements for energy efficiency and end of life management. An EPEAT registered product can also meet optional more ambitious criteria including reduction of fluorinated greenhouse gases (F-GHGs). Products meeting 50% - 74% optional criteria are ""Silver"" and those meeting 75% or more are “Gold"".'}]",Only 20 left in stock - order soon.,,,,,,,2025-08-01
284,11,B09VZR2BGN,,See options,https://www.amazon.com/HP-14-Laptop-Dual-Core-Processor/dp/B09VZR2BGN/ref=sr_1_219_so_NOTEBOOK_COMPUTER?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-219,"HP 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam, Dale Blue (Renewed)",https://www.amazon.com/HP-14-Laptop-Dual-Core-Processor/dp/B09VZR2BGN/ref=sr_1_219?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-219,https://www.amazon.com/HP-14-Laptop-Dual-Core-Processor/dp/B09VZR2BGN/,https://m.media-amazon.com/images/I/61G9Yr3n6rL._AC_UY218_.jpg,4.2,1845.0,500+ bought in past month,$164.19,164.19,,,"{'display_size': '14 inches', 'disk_size': '64 GB', 'ram': '4 GB', 'operating_system': 'Windows 11'}","['FREE delivery Tue, Aug 5', 'Or fastest delivery Sun, Aug 3']",,,$159.85 (34 used & new offers),https://www.amazon.com/gp/offer-listing/B09VZR2BGN/ref=sr_1_219_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&qid=1753989848&sr=8-219,,,Only 18 left in stock - order soon.,,,,,,,2025-08-01
285,12,B0FBWH4J9D,,,,"15.6 inch Laptop, Laptops with Celeron N4000, 2025 Gaming Laptop for 12GB LPDDR4 256GB SSD, IPS FHD 1920x1080, WiFi+BT4.2+Mini HDMI+TF Card Slot, Traditional Laptops Computers Convertible 180° Netbook",https://www.amazon.com/N4000-256GB-1920x1080-Traditional-Convertible/dp/B0FBWH4J9D/ref=sr_1_220?dib=eyJ2IjoiMSJ9.dd8ESr0Wx5mj_0UyVrNrFxaE0My_lWaoIbZjZh7TJZe-34l4Rwqez0mcI83DlVtsafKYKBwJSIhBJU9nQkXtq5H5fPx1JhDlP73YPtQFcai37-ahQmp5PSAzthJIr9o5A07GZFFJcajTbre8jXRJWQcn7LH08T5gcN3Nr0sgYm5r-ghqeSK18d5CP-FOrKlZfDiUdIDOrQLUJ64E3s83lmd-cjso9sDVWnXhmJQBUpU.rcpvLgw6U0QSawKYQUhUXFza_SPWNib7fP-473ZjXD4&dib_tag=se&keywords=laptop&qid=1753989848&sr=8-220,https://www.amazon.com/N4000-256GB-1920x1080-Traditional-Convertible/dp/B0FBWH4J9D/,https://m.media-amazon.com/images/I/715uzTuGnpL._AC_UY218_.jpg,4.0,21.0,,$249.99,249.99,,,"{'display_size': '15.6 inches', 'disk_size': '256 GB', 'ram': '-', 'operating_system': 'Windows 11 Pro'}","['FREE delivery Tue, Aug 5', 'Or fastest delivery Sat, Aug 2']",,,,,,,,,Save $34.00 with coupon,,,,,2025-08-01
